"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1687";"";"None";"645.20";"2";"6.70";"D-TUBOCURARINE CHLORIDE";"COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.[Cl-]";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1113";"AMOXAPINE";"4.0";"313.79";"0";"3.43";"AMOXAPINE";"Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL102438";"";"None";"587.72";"1";"3.21";"5g";"COc1ccc(CNC(=O)CN(C(CCSCc2ccccc2)C(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"13.14";"0.26";"4.51";"5.75";"0";"CHEMBL715370";"In vitro inhibition of human matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134591";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"19.0"
"CHEMBL485549";"NIFURSOL";"2.0";"365.21";"0";"1.47";"NIFURSOL";"O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1200545";"DIFLORASONE DIACETATE";"4.0";"494.53";"0";"2.99";"DIFLORASONE DIACETATE";"CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL513";"CARMUSTINE";"4.0";"214.05";"0";"1.16";"CARMUSTINE";"O=NN(CCCl)C(=O)NCCCl";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL165790";"IPRIFLAVONE";"2.0";"280.32";"0";"4.25";"SID29215021";"CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL529";"AZITHROMYCIN";"4.0";"749.00";"2";"1.90";"AZITHROMYCIN";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL226439";"";"None";"318.35";"0";"0.53";"7";"COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1";"IC50";"'='";"110000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1103423";"Inhibition of MMP1 by fluorometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156274";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"110000.0"
"CHEMBL1093689";"";"None";"547.51";"1";"3.21";"14";"O=C(NO)[C@@H](CCN1C(=O)c2ccccc2C1=O)NS(=O)(=O)c1ccc(-c2ccccc2C(F)(F)F)cc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"9.68";"0.19";"2.09";"3.99";"0";"CHEMBL1103423";"Inhibition of MMP1 by fluorometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156274";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"5000.0"
"CHEMBL575947";"";"None";"362.43";"0";"4.91";"7c";"O=C(O)CC(O)CCc1ccc(-c2ccc(Oc3ccccc3)cc2)cc1";"IC50";"'>'";"98000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1045850";"Inhibition of human recombinant MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"98.0"
"CHEMBL574444";"";"None";"310.35";"0";"3.87";"6f";"O=C(O)CC(O)CCc1ccc(-c2cc3ccccc3o2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1045850";"Inhibition of human recombinant MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";""
"CHEMBL573934";"";"None";"383.43";"0";"3.31";"7";"COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"11.87";"0.23";"1.24";"4.91";"0";"CHEMBL1042356";"Inhibition of para-aminophenylmercuric acetate-activated human pro-MMP1 after 4 hrs by fluorimetry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154164";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"28000.0"
"CHEMBL432307";"";"None";"384.25";"0";"2.87";"11o";"C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O";"IC50";"'='";"13000.0";"nM";"4.89";"";"";"UO_0000065";"12.72";"0.30";"2.02";"5.85";"0";"CHEMBL715374";"In vitro inhibition of human recombinant matrix metalloprotease-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133013";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"13.0"
"CHEMBL572980";"";"None";"272.37";"0";"3.71";"14";"O=C(O)CSCCc1ccc(-c2ccccc2)cc1";"IC50";"'>'";"98000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1045850";"Inhibition of human recombinant MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"98.0"
"CHEMBL226630";"";"None";"324.38";"0";"1.90";"7, UK-383367";"NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL941551";"Inhibition of interstitial MMP1 by fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140999";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"10000.0"
"CHEMBL568346";"";"None";"428.49";"0";"1.00";"17";"O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1043548";"Inhibition of MMP-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155319";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"5000.0"
"CHEMBL36021";"";"None";"531.51";"1";"4.78";"table 11, 5";"COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3ccc(C(F)(F)F)cc23)cc1";"IC50";"'='";"173.78";"nM";"6.76";"";"";"UO_0000065";"12.72";"0.25";"1.98";"6.21";"1";"CHEMBL924949";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140610";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"6.76"
"CHEMBL249049";"";"None";"564.66";"2";"5.19";"table 13, 1";"CNC(=O)[C@@H](Cc1ccc(OC)cc1)NC(=O)C(CC(C)C)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1";"IC50";"'='";"269.15";"nM";"6.57";"";"";"UO_0000065";"11.64";"0.22";"1.38";"6.27";"0";"CHEMBL924949";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140610";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"6.57"
"CHEMBL4584813";"";"None";"1405.53";"None";"None";"7";"COc1ccc(-c2ccc(S(=O)(=O)N(CCNC(=O)CCCNC(=O)c3cccc(C(=O)NCCCC(=O)NCCN([C@H](CCN4C(=O)c5ccccc5C4=O)C(=O)NO)S(=O)(=O)c4ccc(-c5ccc(OC)cc5)cc4)c3)[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)NO)cc2)cc1";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"5.23";"None";"None";"None";"0";"CHEMBL4372229";"Inhibition of recombinant human pro-MMP1 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins in presence of APMA by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371035";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"45.0"
"CHEMBL400785";"";"None";"483.59";"0";"3.78";"(S,S)-8i";"Cc1ccc(Oc2ccc(N(C[C@H](N[C@@H](C)c3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL944755";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140820";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"10.0"
"CHEMBL253242";"";"None";"470.55";"0";"2.61";"(S)-8e";"Cc1ccc(Oc2ccc(N(C[C@H](NCc3ccncc3)C(=O)NO)S(C)(=O)=O)cc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL944755";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140820";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"10.0"
"CHEMBL2326364";"";"None";"370.40";"0";"3.95";"1b";"O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1";"IC50";"'='";"11500.0";"nM";"4.94";"";"";"UO_0000065";"13.34";"0.26";"0.99";"6.91";"0";"CHEMBL2330332";"Inhibition of MMP-1 (unknown origin) using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate after 4 hrs by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321808";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"11500.0"
"CHEMBL375319";"";"None";"329.42";"0";"2.31";"14";"CCCCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1";"IC50";"'='";"1310.0";"nM";"5.88";"";"";"UO_0000065";"17.86";"0.37";"3.57";"6.35";"0";"CHEMBL919962";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149252";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"1310.0"
"CHEMBL2096852";"";"None";"313.42";"0";"2.65";"11";"CCCCCC[C@@H](C(=O)NO)[S@@+]([O-])c1ccc(OC)cc1";"IC50";"'='";"1509.0";"nM";"5.82";"";"";"UO_0000065";"18.57";"0.38";"3.17";"7.13";"0";"CHEMBL919962";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149252";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"1509.0"
"CHEMBL377272";"";"None";"452.53";"0";"1.01";"17e";"CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)CCOC)CC2)cc1";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"11.77";"0.23";"4.32";"4.36";"0";"CHEMBL866144";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"4700.0"
"CHEMBL321288";"";"None";"455.54";"0";"1.40";"8";"CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1csc2ccccc12)[C@H](O)C(=O)NO";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL717817";"Inhibitory activity against matrix metalloprotease (MMP-1); Not tested";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131875";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";""
"CHEMBL158739";"";"None";"651.56";"1";"3.52";"57";"CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cccc3c(Br)ccc(c23)C1=O)C(=O)O";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"10.32";"0.21";"3.20";"4.64";"0";"CHEMBL709089";"Activity against human collagenase (MMP-1).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127698";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"190.0"
"CHEMBL416095";"";"None";"413.46";"0";"1.38";"8b";"CC[C@@H](N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC)P(=O)(O)O";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"16.01";"0.32";"5.24";"5.18";"1";"CHEMBL709098";"Inhibition of human fibroblast collagenase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"0.24"
"CHEMBL431988";"";"None";"456.69";"0";"4.41";"2";"CC(C)C[C@@H](C(=O)NC1CCCCCCCCCCNC1=O)[C@@H](S)CC(=O)OC(C)C";"IC50";"'='";"51.0";"nM";"7.29";"";"";"UO_0000065";"15.97";"0.32";"2.88";"8.63";"0";"CHEMBL709093";"Inhibition of semi-purified human lung fibroblast collagenase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128068";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"51.0"
"CHEMBL127516";"BUTAMBEN";"4.0";"193.25";"0";"2.23";"BUTAMBEN";"CCCCOC(=O)c1ccc(N)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL3827735";"";"None";"438.51";"0";"3.50";"A12";"O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)Nc1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3830610";"Inhibition of human recombinant MMP1 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826960";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"10000.0"
"CHEMBL3827680";"";"None";"588.53";"2";"5.22";"A21";"O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3830610";"Inhibition of human recombinant MMP1 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826960";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"10000.0"
"CHEMBL107";"COLCHICINE";"4.0";"399.44";"0";"2.87";"COLCHICINE";"COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL344778";"";"None";"423.58";"0";"2.54";"46";"CCCCCc1ccc(S(=O)(=O)N2C[C@@H](N3CCCCC3)C[C@@H]2C(=O)NO)cc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"13.45";"0.27";"3.16";"6.34";"0";"CHEMBL715375";"In vitro inhibitory activity against matrix metalloprotease -1 (collagenase-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133563";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"2000.0"
"CHEMBL76974";"";"None";"471.49";"0";"2.39";"6m";"COC(=O)c1cccc(C(=O)NO)c1N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1";"IC50";"'='";"207.0";"nM";"6.68";"";"";"UO_0000065";"14.18";"0.28";"4.29";"4.95";"0";"CHEMBL715362";"Inhibitory activity against Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"207.0"
"CHEMBL419875";"";"None";"470.50";"0";"3.05";"27";"O=C(NC(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO)OCc1ccccc1";"IC50";"'='";"1400000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL718872";"Inhibition of Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134425";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"1400.0"
"CHEMBL281310";"";"None";"460.51";"0";"3.30";"3";"CNC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)C(CC(C)C)CP(=O)(O)Cc1ccccc1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"10.48";"0.21";"1.52";"4.17";"0";"CHEMBL709101";"Inhibitory activity against recombinant matrix metalloprotease-1 (MMP-1).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132009";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"15000.0"
"CHEMBL382975";"";"None";"398.51";"0";"1.48";"C";"CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1";"IC50";"'='";"201.0";"nM";"6.70";"";"";"UO_0000065";"16.80";"0.35";"5.22";"6.98";"0";"CHEMBL889857";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146270";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"201.0"
